> Shore Bin # 10703, Level 1
173.317860685	-34.9133440146
173.324605173	-34.9183489738
173.327046616	-34.9308613718
173.341237507	-34.9558251316
173.33962005	-34.9658960861
173.331258106	-34.9750209812
173.323750668	-34.9917143511
173.32121767	-35.008346685
173.316700999	-34.9987640192
173.308308537	-34.9963225757
173.311207752	-35.0058747234
173.306660563	-35.0121309224
173.304158083	-35.0096284428
173.295429923	-35.0150301366
173.298359655	-35.0212863355
173.284962234	-35.0229037919
173.285847257	-35.0171053635
173.292957961	-35.0158236057
173.291706722	-35.006271458
173.285847257	-35.0096284428
173.284168765	-35.00624094
173.266651408	-35.0087434195
173.264179446	-35.0154573892
173.263752193	-35.008346685
173.256244755	-35.0058747234
173.252918288	-34.9958648051
173.249164569	-34.9954375525
173.245410849	-34.9983367666
173.252124819	-35.0066987106
173.248340581	-35.0079499504
173.245014115	-35.0054474708
173.240039673	-35.0079499504
173.240436408	-35.0124971389
173.236652171	-35.0154573892
173.232898451	-35.008346685
173.23790341	-35.004196231
173.237079423	-34.9966582742
173.222888533	-34.9966887922
173.229541466	-34.9908598459
173.219623102	-34.9817044327
173.219623102	-34.9725185016
173.215381094	-34.9708400092
173.217120623	-34.961654078
173.22246128	-34.955428397
173.230853742	-34.9562523842
173.237872892	-34.9458762493
173.236652171	-34.9387960632
173.227435721	-34.9387960632
173.249164569	-34.9346150912
173.259174487	-34.92542916
173.269550622	-34.9224994278
173.27129015	-34.9091935607
173.276661326	-34.9062638285
173.274555581	-34.9100480659
173.277485313	-34.9104448005
173.282124056	-34.9041580835
173.281269551	-34.8941786831
173.27254139	-34.887098497
173.262500954	-34.8837415122
173.238300145	-34.882948043
173.20671397	-34.8754711223
173.169970245	-34.8545967803
173.157122148	-34.8408636606
173.155413138	-34.8291447318
173.152544442	-34.8279545281
173.150804913	-34.8304264897
173.148332952	-34.8237735561
173.143358511	-34.8245975433
173.139971008	-34.8304570077
173.121263447	-34.8183718624
173.119615473	-34.804180972
173.110399023	-34.7966735332
173.087510491	-34.7620965896
173.105027848	-34.7704585336
173.112504768	-34.7812924392
173.117509728	-34.77628748
173.12339971	-34.7779354543
173.130449378	-34.7858701457
173.130449378	-34.7942320897
173.135454337	-34.7967040513
173.132951858	-34.8100404364
173.137468528	-34.814648661
173.147508965	-34.814648661
173.150438697	-34.8216678111
173.159227893	-34.8279545281
173.170428016	-34.8267032883
173.17207599	-34.820874342
173.165453574	-34.8108949416
173.170885786	-34.8046082246
173.176256962	-34.8066529335
173.17457847	-34.8
173.165819791	-34.7896238651
173.156603342	-34.7896238651
173.151262684	-34.7850156405
173.148760204	-34.7775082017
173.15709163	-34.774181735
173.155901427	-34.7662775616
173.147539483	-34.7712520027
173.129137102	-34.7604486152
173.115800717	-34.737956817
173.099229419	-34.7304798962
173.099198901	-34.7271229114
173.094193942	-34.7279774166
173.093369955	-34.7237354086
173.085008011	-34.7221179522
173.064988174	-34.7079270619
173.031235218	-34.6658426795
173.007980468	-34.6133516442
172.989150835	-34.5312581064
172.962508583	-34.529610132
172.957045853	-34.5341573205
172.957076371	-34.5425192645
172.962905318	-34.5517051957
172.974135958	-34.5645838102
172.988754101	-34.5749904631
172.990432593	-34.5883573663
172.986282139	-34.5900358587
172.987075608	-34.5991607538
172.978744182	-34.6100251774
172.980453193	-34.6158236057
172.976211185	-34.6166475929
172.977981231	-34.6225375753
172.9728542	-34.6241855497
172.972487984	-34.6295872435
172.969619287	-34.6283970397
172.971236744	-34.6250400549
172.965438315	-34.6058442054
172.960891127	-34.6029144732
172.951247425	-34.6033722438
172.952559701	-34.5979705501
172.962508583	-34.5987640192
172.964553292	-34.5916838331
172.950820172	-34.5854581521
172.940413519	-34.5875028611
172.945021744	-34.580453193
172.953322652	-34.5829556725
172.957534142	-34.5770962081
172.966659037	-34.5787747005
172.972884718	-34.5758449683
172.963363088	-34.5604638743
172.948348211	-34.5538109407
172.937880522	-34.5766689555
172.925856413	-34.5896391241
172.915480278	-34.5883573663
172.923323415	-34.5870756085
172.927534905	-34.5787747005
172.917463951	-34.5829556725
172.907881285	-34.5816739147
172.911207752	-34.5808499275
172.909163043	-34.5770962081
172.912489509	-34.580453193
172.917494469	-34.5804226749
172.925856413	-34.5737697414
172.929549096	-34.5750209812
172.932051575	-34.5666895552
172.925062943	-34.5621118486
172.919600214	-34.5666590372
172.920454719	-34.5708705272
172.914961471	-34.5737697414
172.912062257	-34.5724879835
172.91544976	-34.5683375296
172.907087816	-34.5633630884
172.933302815	-34.5579308766
172.932112612	-34.5500267033
172.94087129	-34.537972076
172.947096971	-34.535866331
172.945876249	-34.5304341192
172.925825895	-34.5346150912
172.915358206	-34.5458457313
172.920424201	-34.5533531701
172.914991989	-34.5529259174
172.911726558	-34.5563134203
172.907118334	-34.5550011444
172.911268788	-34.5533836881
172.903395132	-34.5463035019
172.894148165	-34.5462729839
172.886701762	-34.5538109407
172.877485313	-34.5529564355
172.875898375	-34.5562829023
172.871686885	-34.5504539559
172.865888457	-34.5496604868
172.859571221	-34.544228275
172.868299382	-34.5454795148
172.870038911	-34.5412375067
172.876661326	-34.5437705043
172.87660029	-34.5387350271
172.888319219	-34.5421225299
172.887953002	-34.5366903182
172.8945449	-34.5333943694
172.889173724	-34.5245746548
172.880842298	-34.5271076524
172.883741512	-34.5241779202
172.881666285	-34.5221332113
172.877515831	-34.5245746548
172.869153887	-34.5229571984
172.866681926	-34.52542916
172.866681926	-34.512916762
172.871656367	-34.5187762264
172.876264591	-34.5167315175
172.875013352	-34.5129472801
172.878339818	-34.5171282521
172.885816739	-34.5137407492
172.885847257	-34.5187457084
172.890821698	-34.5187762264
172.895796139	-34.5246051728
172.901686122	-34.5245441367
172.900404364	-34.5291523613
172.904127565	-34.5354695964
172.909620813	-34.5325398642
172.91419852	-34.5195696956
172.923781186	-34.5183184558
172.913344015	-34.5045853361
172.907515068	-34.5104448005
172.90873579	-34.5066910811
172.900404364	-34.4991531243
172.904982071	-34.4962844282
172.906630045	-34.5021133745
172.917463951	-34.5012588693
172.923781186	-34.4941786831
172.910841535	-34.491309987
172.905043107	-34.482948043
172.898390173	-34.4845960174
172.889570459	-34.4816968032
172.892103456	-34.4750133516
172.889570459	-34.4725413901
172.898420691	-34.4762951095
172.899977111	-34.4696421759
172.905867094	-34.4762340734
172.917586023	-34.4804760815
172.92292668	-34.4791638056
172.918379492	-34.4712291142
172.925032425	-34.4762645914
172.927534905	-34.4712596323
172.930464637	-34.4741893645
172.923323415	-34.482948043
172.91544976	-34.4833752956
172.924208438	-34.4904554818
172.93791104	-34.4825513085
172.939131762	-34.4721141375
172.941634241	-34.4762951095
172.94462501	-34.4758678569
172.941237507	-34.4800183108
172.944228275	-34.4845960174
172.932051575	-34.489173724
172.93962005	-34.4950637064
172.929182879	-34.4962539101
172.931227588	-34.5025406271
172.92246891	-34.5020828565
172.92246891	-34.5055008774
172.931654841	-34.5079423209
172.935011826	-34.5062943465
172.937514305	-34.5087663081
172.946242466	-34.5016861219
172.947493706	-34.4954299229
172.951705196	-34.5037918669
172.956282902	-34.5025406271
172.955794614	-34.4996108949
172.961654078	-34.5004654002
172.963393606	-34.4970778973
172.972457465	-34.4962539101
172.976241703	-34.5008316167
172.971236744	-34.5083695735
172.974624247	-34.5133745327
172.965407797	-34.5199969482
172.967513542	-34.5237506676
172.976607919	-34.5195696956
172.990035859	-34.5237811856
172.994979782	-34.5179217212
172.999160754	-34.5195696956
173.005813687	-34.5163042649
173.009567407	-34.5108720531
173.005020218	-34.5096208133
173.002090486	-34.5041580835
173.001235981	-34.4866712444
173.00624094	-34.4834058137
173.002914473	-34.4766918441
173.00874342	-34.4741588464
173.002853437	-34.4658579385
173.007064927	-34.4358587015
173.014145113	-34.4246585794
173.020798047	-34.4245975433
173.029159991	-34.4179140917
173.039993896	-34.4179446098
173.047531853	-34.4137636378
173.032486458	-34.4013122759
173.024155032	-34.3996032654
173.024155032	-34.3970702678
173.00749218	-34.3962767987
173.002090486	-34.400030518
173.000839246	-34.4050965133
172.986678874	-34.4071107042
172.988754101	-34.4174868391
172.968398566	-34.4296025025
172.954940108	-34.4271305409
172.938399329	-34.4304570077
172.931258106	-34.4258487831
172.931624323	-34.4229190509
172.918348974	-34.4221255818
172.911757076	-34.4245975433
172.90998703	-34.4212710765
172.900038148	-34.4179140917
172.893324178	-34.4213015946
172.884168765	-34.4212710765
172.871656367	-34.4171206226
172.857495995	-34.4170901045
172.854566262	-34.4183413443
172.85880827	-34.4233463035
172.857923247	-34.4283512627
172.842481117	-34.4429999237
172.81669337	-34.4545967803
172.796673533	-34.4570992599
172.797467002	-34.4596017395
172.790783551	-34.4562752728
172.781658656	-34.4563057908
172.777569238	-34.4512397955
172.770763714	-34.4512397955
172.764171817	-34.4454413672
172.755809873	-34.4462958724
172.746684977	-34.44040589
172.725810636	-34.4395819028
172.722514687	-34.4371099413
172.714183261	-34.4387884337
172.705821317	-34.4296025025
172.69251545	-34.4312809949
172.691630426	-34.4279850462
172.67753109	-34.4254215305
172.673807889	-34.4292057679
172.672922866	-34.438361181
172.67707332	-34.442481117
172.677042802	-34.4516975662
172.67206836	-34.4641794461
172.663370718	-34.4721141375
172.657541772	-34.470405127
172.6533608	-34.4754406043
172.645029374	-34.4762645914
172.643778134	-34.4800183108
172.650797284	-34.4804760815
172.650797284	-34.4845960174
172.658365759	-34.4804150454
172.666697185	-34.4887769894
172.67582208	-34.4879835203
172.680796521	-34.4946059358
172.684184024	-34.491309987
172.69001297	-34.4946364538
172.701213092	-34.5058365759
172.697947662	-34.5133745327
172.702098116	-34.5133745327
172.704142824	-34.5279316396
172.70920882	-34.525459678
172.713359274	-34.5321126116
172.719157702	-34.5329365988
172.725017166	-34.5295796139
172.729198138	-34.5312581064
172.778362707	-34.5695887694
172.780895705	-34.567940795
172.786633097	-34.5770962081
172.844953079	-34.627908751
172.848340581	-34.6295872435
172.853772793	-34.6258335241
172.851239796	-34.6334019989
172.871656367	-34.6545815213
172.875379568	-34.6533302815
172.87379263	-34.6567177844
172.891279469	-34.6775310903
172.892896925	-34.6858014801
172.955397879	-34.7500419623
173.087022202	-34.9033340963
173.117021439	-34.9433432517
173.158770123	-35.0116426337
173.177050431	-35.0633707179
173.177874418	-35.1066758221
173.170428016	-35.1400015259
173.15709163	-35.1650263218
173.132524605	-35.1820859083
173.123369192	-35.1821164263
173.11326772	-35.1737850004
173.101701381	-35.1771114672
173.089127947	-35.1704585336
173.072465095	-35.1670710307
173.063736934	-35.1750362402
173.056260014	-35.1891660945
173.05787747	-35.1974975204
173.095872435	-35.2245975433
173.095414664	-35.2275577935
173.115403983	-35.2475165942
173.114579995	-35.250873579
173.124193179	-35.2554512856
173.147539483	-35.2821240558
173.168322271	-35.2979018845
173.179125658	-35.2920424201
173.183398184	-35.2837415122
173.195056077	-35.2821240558
173.196246281	-35.2700083925
173.204150454	-35.2620737011
173.211261158	-35.2633249409
173.201220722	-35.2700389105
173.204608225	-35.2841687648
173.19829099	-35.2887464714
173.185442893	-35.2908827344
173.190814069	-35.2995803769
173.202899214	-35.297535668
173.193347066	-35.3046463722
173.185900664	-35.2962539101
173.176684215	-35.2996108949
173.175005722	-35.3037918669
173.161608301	-35.2979324025
173.15959411	-35.3050125887
173.164599069	-35.3108720531
173.162981613	-35.3158464942
173.166704814	-35.3154192416
173.165484092	-35.3183489738
173.171679255	-35.3204242008
173.179156176	-35.3320820935
173.183398184	-35.3304646372
173.186633097	-35.3354390784
173.190417334	-35.3350423438
173.191271839	-35.3492027161
173.200762951	-35.3521019303
173.200823987	-35.3587853819
173.204180972	-35.3579003586
173.212085145	-35.3666895552
173.215869383	-35.3829556725
173.225452049	-35.3783474479
173.227985046	-35.36583505
173.237048905	-35.3591821164
173.228686961	-35.3683985657
173.227985046	-35.3816739147
173.220416571	-35.3850308995
173.222095064	-35.3891813535
173.225848783	-35.3896086061
173.225818265	-35.3921416037
173.230792706	-35.3912565805
173.252491035	-35.410421912
173.359182116	-35.5262989242
173.36833753	-35.5262684062
173.373708705	-35.5217212177
173.376272221	-35.5100022889
173.373739223	-35.4983749142
173.389608606	-35.4883039597
173.37956817	-35.4825055314
173.377920195	-35.4758220798
173.382070649	-35.472495613
173.383688106	-35.4633707179
173.380819409	-35.4604409857
173.373342489	-35.4621499962
173.372091249	-35.4600137331
173.374959945	-35.457145037
173.379995422	-35.4587624933
173.388723583	-35.4508278019
173.389181353	-35.4438086519
173.383352407	-35.4471351186
173.377920195	-35.4450598917
173.389181353	-35.4412756542
173.391317617	-35.4374914168
173.376729992	-35.432089723
173.372457465	-35.4337376974
173.362935836	-35.4233615625
173.367513542	-35.4212863355
173.377492943	-35.4287632563
173.384969863	-35.427908751
173.405874723	-35.4345922026
173.41045243	-35.4325474937
173.405874723	-35.4245822843
173.395376516	-35.4233615625
173.402151522	-35.4208590829
173.399984741	-35.4171358816
173.393362325	-35.4162508583
173.382925154	-35.4074921798
173.384969863	-35.3929350729
173.386678874	-35.3962920577
173.392111086	-35.3950408179
173.388693065	-35.4049897002
173.395834287	-35.4079499504
173.398306249	-35.4129549096
173.404959182	-35.4121004044
173.414175631	-35.3979705501
173.419180591	-35.3995880064
173.422903792	-35.3975127794
173.420828565	-35.3929045548
173.408712902	-35.3941557946
173.410025177	-35.3887846189
173.415823606	-35.3912870985
173.419180591	-35.3871061265
173.428763256	-35.3992217899
173.422079805	-35.4066681926
173.424948501	-35.4112458991
173.428336004	-35.4054779889
173.439597162	-35.3991607538
173.43993286	-35.3937895781
173.444571603	-35.3950102998
173.439993896	-35.4071259632
173.451651789	-35.4012664988
173.452048524	-35.4058442054
173.455832761	-35.406271458
173.470847639	-35.3971160449
173.478751812	-35.4033722438
173.481223774	-35.4108491646
173.478263523	-35.4129243915
173.46910811	-35.4078889143
173.463736934	-35.4092317082
173.466666667	-35.4262912947
173.459189746	-35.414633402
173.439597162	-35.4158236057
173.447074083	-35.4283970397
173.445365072	-35.4341954681
173.457053483	-35.4408789197
173.45662623	-35.4454261082
173.451224537	-35.4408178836
173.452018006	-35.446707866
173.465476463	-35.4558327611
173.463279164	-35.4579385061
173.459098192	-35.4587624933
173.452536812	-35.4504310674
173.447074083	-35.4516517891
173.448783093	-35.4449988556
173.442954147	-35.4433508812
173.445822843	-35.4363012131
173.43541619	-35.438345922
173.440482185	-35.4334019989
173.434958419	-35.4212558175
173.426291295	-35.4241550317
173.428763256	-35.4500648508
173.418326085	-35.4537575341
173.41622034	-35.4583657588
173.419180591	-35.4695963989
173.428763256	-35.4691691463
173.416708629	-35.4737468528
173.40373846	-35.4742046235
173.405874723	-35.4779278248
173.418326085	-35.4837567712
173.422079805	-35.4900129702
173.41747158	-35.4904402228
173.412863355	-35.4841840238
173.407980468	-35.4974898909
173.391226062	-35.5075303273
173.38954757	-35.5333180743
173.38252842	-35.5371023117
173.369985504	-35.5329518578
173.364553292	-35.5408255131
173.369527733	-35.5458304723
173.367177844	-35.5491874571
173.380819409	-35.5662775616
173.414206149	-35.5929198138
173.421286336	-35.5883115892
173.417044327	-35.595819028
173.42543679	-35.604180972
173.442069123	-35.6391546502
173.469199664	-35.6595712215
173.509605554	-35.7000076295
173.537041276	-35.7291828794
173.560448615	-35.7625391012
173.575829709	-35.772091249
173.60125124	-35.7975127794
173.687098497	-35.8866865034
173.707057298	-35.9133897917
173.75210193	-35.9550164034
173.751308461	-35.957518883
173.779598688	-35.987487602
173.789089799	-36
> Shore Bin # 11246, Level 1
173.934599832	-35.0008697642
173.930449378	-35.0099946593
173.934996567	-35.0096284428
173.936217288	-35.0142061494
173.940825513	-35.014602884
173.943297475	-35.0212558175
173.947508965	-35.0221103227
173.94961471	-35.0150301366
173.946227207	-35.0116731518
173.952086671	-35.004196231
173.952086671	-34.9941863127
173.957915618	-34.9883878843
173.949187457	-34.9912260624
173.941680018	-34.9887846189
173.940367742	-34.9950102998
173.93463035	-35.000015259
173.934599832	-35.0008697642
> Shore Bin # 11246, Level 1
172.117097734	-34.1583276112
172.126283665	-34.1658960861
172.127504387	-34.1704432746
172.132906081	-34.1716334783
172.131715877	-34.1754482338
172.138338293	-34.1754177157
172.14462501	-34.1716945144
172.141268025	-34.1683680476
172.143801022	-34.1658960861
172.14212253	-34.1600671397
172.147524224	-34.1587548638
172.15460441	-34.1500267033
172.141664759	-34.1487754635
172.135835813	-34.159578851
172.11715877	-34.1566796368
172.117097734	-34.1583276112
> Shore Bin # 11246, Level 1
174	-35.2108949416
173.991668574	-35.2154421302
173.985839628	-35.2237735561
173.984618906	-35.2133363851
173.978759442	-35.2116273747
173.988738842	-35.2075379568
173.98455787	-35.2066834516
173.986694133	-35.2021667811
